,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7272,20141216T000000,767500.0,2,1.75,2210,9374,1.0,0,3,4,8,1951,0,98107,47.6634,-122.359,2140,5640
7273,20141201T000000,800000.0,6,4.25,5480,189050,2.0,0,0,4,10,1991,0,98031,47.412,-122.168,2470,10429
7274,20140708T000000,440000.0,3,2.0,1860,217800,2.0,0,2,3,8,1998,0,98059,47.5157,-122.107,2500,217800
7275,20141029T000000,600000.0,3,2.5,1350,187313,1.0,0,0,4,7,1997,0,98077,47.7369,-122.049,2310,49222
7276,20140917T000000,1160000.0,4,2.5,2790,5450,2.0,0,0,3,10,1925,2000,98112,47.6453,-122.303,2320,5450
7277,20140619T000000,506000.0,2,1.0,1570,8210,1.0,0,0,4,8,1952,0,98177,47.7221,-122.371,1680,8196
7278,20150311T000000,474950.0,4,1.75,2030,15400,1.0,0,1,3,9,1975,0,98166,47.4603,-122.365,2040,12425
7279,20141211T000000,654000.0,3,2.5,2570,5500,1.0,0,0,4,7,1961,0,98199,47.6417,-122.397,1460,6250
7280,20140911T000000,710000.0,2,1.0,1210,6000,1.0,0,0,4,7,1942,0,98199,47.6482,-122.402,1840,6000
7281,20140811T000000,620000.0,4,2.25,1530,7845,1.0,0,0,4,7,1981,0,98027,47.5589,-122.082,1710,7627
7282,20141028T000000,390000.0,3,2.0,1510,10827,2.0,0,0,3,7,1984,0,98052,47.654,-122.127,1900,10908
7283,20140630T000000,550000.0,3,2.25,1720,9600,1.0,0,0,4,7,1967,0,98052,47.6581,-122.126,1720,9600
7284,20141002T000000,353000.0,3,1.75,2190,7021,1.0,0,2,4,7,1953,0,98178,47.5033,-122.232,2180,7155
7285,20140827T000000,465000.0,4,2.5,3030,47958,1.0,0,0,3,8,1980,0,98027,47.4598,-122.004,2740,36017
7286,20150128T000000,279900.0,3,2.0,1410,6600,1.0,0,0,4,7,1990,0,98042,47.3596,-122.089,1750,7150
7287,20141120T000000,700000.0,2,1.75,1679,577605,2.0,0,0,3,9,2001,0,98070,47.463,-122.475,1850,358934
7288,20140619T000000,395000.0,4,1.0,1980,10350,1.0,0,0,4,7,1968,0,98027,47.5226,-122.045,1890,13140
7289,20140910T000000,375000.0,4,2.5,1900,9428,2.0,0,0,3,8,1978,0,98028,47.7628,-122.244,1830,10480
7290,20140617T000000,547000.0,4,1.0,1720,2800,1.5,0,0,4,7,1926,0,98115,47.6743,-122.299,1530,3500
7291,20150403T000000,525000.0,5,3.25,2480,10277,2.0,0,0,5,8,1993,0,98155,47.7726,-122.286,2270,10277
7292,20140619T000000,285000.0,3,1.0,1210,4731,1.5,0,0,3,7,1901,0,98117,47.6865,-122.397,1450,5264
7293,20140520T000000,570000.0,2,1.75,1540,4025,1.0,0,0,4,7,1908,0,98116,47.5876,-122.391,1950,4420
7294,20150324T000000,409000.0,3,2.5,2740,9168,2.0,0,0,3,9,1991,0,98042,47.3835,-122.148,2690,10554
7295,20140608T000000,260000.0,4,2.5,1811,4381,2.0,0,0,3,8,2007,0,98055,47.454,-122.19,1811,4150
7296,20140916T000000,348000.0,4,2.5,2720,7697,1.0,0,0,4,8,1987,0,98058,47.4391,-122.161,2340,7700
7297,20140806T000000,389000.0,4,1.0,1520,9800,1.5,0,0,4,7,1971,0,98034,47.7303,-122.236,1540,7700
7298,20141217T000000,445000.0,4,2.75,2160,7200,1.0,0,0,4,7,1976,0,98034,47.7177,-122.224,1790,7614
7299,20140721T000000,400000.0,3,1.75,1390,4602,1.0,0,0,3,7,1981,0,98117,47.6944,-122.366,1230,4800
7300,20140915T000000,302000.0,4,2.5,1740,7895,2.0,0,0,3,7,1999,0,98001,47.3401,-122.282,1720,6813
7301,20141021T000000,798000.0,3,2.5,2849,9588,2.0,0,0,3,10,2001,0,98074,47.6487,-122.079,3190,8897
7302,20140724T000000,335000.0,2,1.0,1440,8842,1.0,0,0,3,7,1950,0,98155,47.7443,-122.325,1650,8461
7303,20150107T000000,585000.0,4,2.5,3000,6892,2.0,0,0,3,8,2005,0,98072,47.7623,-122.165,3000,6589
7304,20150428T000000,2500000.0,4,4.0,3330,24354,1.0,0,0,4,10,1961,0,98006,47.5708,-122.192,3880,25493
7305,20141201T000000,555000.0,4,2.25,1720,2300,1.0,0,0,3,7,1940,2014,98116,47.5762,-122.412,1720,4680
7306,20140825T000000,3100000.0,3,3.0,3920,13085,2.0,1,4,4,11,1996,0,98040,47.5716,-122.204,3450,13287
7307,20150218T000000,295000.0,3,2.5,1500,3060,2.0,0,0,3,7,1994,0,98006,47.5605,-122.117,2700,7734
7308,20140618T000000,265000.0,4,1.5,2050,7100,1.0,0,0,3,7,1963,0,98001,47.3395,-122.28,1950,7350
7309,20150105T000000,330000.0,4,2.0,1180,7275,1.0,0,0,3,7,1965,0,98034,47.7301,-122.2,1210,7275
7310,20150218T000000,286000.0,4,1.5,1600,5750,2.0,0,0,4,6,1902,0,98118,47.5437,-122.28,1690,5750
7311,20150331T000000,305000.0,3,2.5,1260,895,3.0,0,0,3,7,2009,0,98133,47.7072,-122.336,1190,1095
7312,20150403T000000,970000.0,2,1.0,1290,5376,1.0,0,0,3,6,1945,0,98115,47.6966,-122.315,1180,5376
7313,20150414T000000,525000.0,4,2.0,2680,14157,1.0,0,0,3,8,1966,0,98188,47.4286,-122.292,2100,9199
7314,20141202T000000,355000.0,3,1.75,2370,9750,1.0,0,0,4,7,1979,0,98045,47.4459,-121.773,1230,9775
7315,20141010T000000,469950.0,5,2.5,2310,8303,1.0,0,0,3,7,1975,0,98034,47.7212,-122.211,1930,8303
7316,20140502T000000,435000.0,4,1.0,1450,8800,1.0,0,0,4,7,1954,0,98006,47.5746,-122.135,1260,8942
7317,20140922T000000,363500.0,4,2.5,2680,7700,2.0,0,0,4,8,1990,0,98031,47.4094,-122.17,2400,7700
7318,20140523T000000,595000.0,2,1.5,1030,4500,1.0,0,0,3,7,1924,0,98109,47.6455,-122.352,1250,4000
7319,20141112T000000,275000.0,3,1.0,1320,11090,1.0,0,0,3,7,1955,0,98155,47.7748,-122.304,1320,8319
7320,20150408T000000,295000.0,2,1.0,670,7952,1.0,0,0,4,6,1942,0,98146,47.5124,-122.372,1080,9525
7321,20150116T000000,345000.0,3,2.25,2670,37089,2.0,0,0,3,9,1990,0,98042,47.3347,-122.077,2290,36284
7322,20140701T000000,485000.0,3,2.25,2440,47916,2.0,0,0,3,8,1991,0,98053,47.6347,-121.958,2150,24000
7323,20141215T000000,1245000.0,5,2.5,3370,8113,2.0,0,0,3,9,2005,0,98004,47.5812,-122.196,2470,8113
7324,20150129T000000,340500.0,2,1.0,940,5413,1.0,0,0,3,7,1923,0,98115,47.6956,-122.304,1340,5296
7325,20141010T000000,280000.0,3,1.0,1100,5132,1.0,0,0,3,6,1948,0,98103,47.7011,-122.336,1280,5132
7326,20141211T000000,449888.0,3,2.25,2520,78408,2.0,0,0,3,9,1988,0,98001,47.3514,-122.279,1490,29972
7327,20141028T000000,483000.0,2,1.75,1400,4720,1.0,0,0,4,7,1927,0,98116,47.5705,-122.392,1330,6786
7328,20141120T000000,445500.0,3,1.75,1880,9360,1.0,0,0,4,7,1941,0,98125,47.7131,-122.283,1390,7200
7329,20140617T000000,379900.0,5,3.5,2800,7350,2.0,0,0,3,7,1995,0,98106,47.5273,-122.345,2190,7620
7330,20140702T000000,599950.0,4,3.5,2500,3080,2.0,0,0,3,8,2008,0,98052,47.6749,-122.14,2060,3295
7331,20141009T000000,215000.0,3,1.0,810,5240,1.0,0,0,3,6,1942,0,98166,47.4734,-122.35,1700,5245
7332,20140718T000000,263000.0,3,2.5,1720,6847,2.0,0,0,3,7,1987,0,98001,47.3266,-122.272,1610,7790
7333,20150209T000000,565000.0,4,1.0,2170,12100,1.0,0,0,5,7,1961,0,98033,47.6893,-122.164,1270,12844
7334,20140512T000000,950000.0,5,3.0,4530,258746,1.5,0,0,4,9,2003,0,98077,47.7702,-122.066,3430,83199
7335,20140909T000000,395000.0,4,1.0,1440,8320,1.5,0,0,3,7,1946,0,98155,47.7529,-122.318,1440,9230
7336,20141230T000000,1535000.0,4,3.25,2850,4100,2.0,0,3,3,10,1908,2003,98122,47.6147,-122.285,2130,4200
7337,20141029T000000,922000.0,4,2.5,2620,14126,1.0,0,4,4,8,1941,0,98117,47.6983,-122.397,2620,8905
7338,20141212T000000,330000.0,3,2.5,1676,18778,2.0,0,0,3,7,1997,0,98014,47.6521,-121.905,1410,18778
7339,20150210T000000,1525000.0,4,3.75,5850,35070,2.0,0,0,4,12,1990,0,98006,47.5485,-122.124,4830,36200
7340,20141209T000000,323000.0,3,1.75,1910,8329,1.0,0,0,3,8,2004,0,98022,47.19,-122.016,2510,9259
7341,20140710T000000,554000.0,2,2.0,1670,4996,1.0,0,0,3,8,2004,0,98053,47.7141,-122.031,1670,4996
7342,20150410T000000,500000.0,3,2.0,2050,11454,1.0,0,0,3,8,1987,0,98052,47.6389,-122.11,1980,11424
7343,20150513T000000,775000.0,5,3.5,3730,16679,1.0,0,0,3,10,1990,0,98075,47.5987,-122.029,3280,16679
7344,20140715T000000,340000.0,4,1.75,1800,5210,1.0,0,0,5,7,1979,0,98118,47.5298,-122.28,1870,5365
7345,20150406T000000,560000.0,4,1.75,2230,6838,1.0,0,0,3,7,1985,0,98008,47.5742,-122.118,1580,7500
7346,20150406T000000,304000.0,3,2.5,1670,5298,2.0,0,0,3,8,2002,0,98042,47.3925,-122.165,1920,5298
7347,20141107T000000,279900.0,3,1.0,1400,10800,1.0,0,0,3,6,1962,0,98034,47.719,-122.202,1430,10000
7348,20150304T000000,315000.0,5,3.0,2110,10766,2.0,0,0,3,7,2005,0,98030,47.3599,-122.176,1460,10400
7349,20140621T000000,849000.0,4,2.0,2160,6300,1.5,0,1,4,8,1928,0,98116,47.5662,-122.404,1980,5152
7350,20150210T000000,325000.0,3,1.75,2420,14862,1.0,0,0,3,8,1977,0,98023,47.3301,-122.365,2550,14675
7351,20140926T000000,786000.0,4,3.5,3320,8808,2.0,0,0,3,9,2005,0,98075,47.592,-121.989,3160,9226
7352,20140915T000000,384000.0,5,2.75,3220,8160,2.0,0,0,3,9,1999,0,98001,47.3154,-122.254,2876,11521
7353,20141124T000000,907000.0,3,1.5,1340,6000,1.5,0,1,3,9,1927,0,98105,47.66,-122.282,2600,6000
7354,20140702T000000,700000.0,3,2.5,2490,23891,2.0,0,0,3,9,1993,0,98053,47.6716,-122.029,2900,34705
7355,20140826T000000,269500.0,3,2.0,1640,8395,1.0,0,0,4,7,1991,0,98038,47.348,-122.035,1510,7180
7356,20150222T000000,269000.0,3,2.25,1420,7297,1.0,0,0,3,7,1984,0,98031,47.4046,-122.194,1730,7419
7357,20141111T000000,749950.0,4,2.5,3340,123600,2.0,0,0,3,10,2005,0,98053,47.6101,-121.955,3730,123600
7358,20150316T000000,325000.0,3,2.75,1580,4007,2.0,0,0,3,7,2001,0,98019,47.7367,-121.969,1770,3799
7359,20140606T000000,1150000.0,3,1.5,2170,16600,1.0,1,2,3,10,1979,0,98052,47.6307,-122.088,3130,13875
7360,20141216T000000,406000.0,3,1.5,1370,7853,1.0,0,0,4,7,1962,0,98056,47.5409,-122.18,1730,9465
7361,20140606T000000,650000.0,4,2.5,2840,9354,2.0,0,0,3,10,1990,0,98074,47.6274,-122.04,2540,10200
7362,20140707T000000,295000.0,3,1.75,1940,7500,1.5,0,0,4,8,1918,1985,98022,47.2062,-121.993,1650,7500
7363,20141009T000000,375000.0,4,2.0,1757,19370,1.0,0,2,5,7,1955,0,98198,47.3974,-122.312,1850,11125
7364,20150227T000000,395000.0,2,1.0,980,5100,1.0,0,0,4,6,1907,0,98117,47.6824,-122.38,1190,5100
7365,20141231T000000,609000.0,6,3.0,2470,9267,2.0,0,0,3,8,1982,0,98007,47.6025,-122.152,2470,9151
7366,20140910T000000,510000.0,3,1.75,1610,11950,1.0,0,2,3,7,1984,0,98052,47.6705,-122.138,1610,9363
7367,20140530T000000,190000.0,3,2.25,1590,11745,1.0,0,0,3,7,1978,0,98001,47.3553,-122.28,1540,12530
7368,20140805T000000,250000.0,1,1.0,780,1033,1.0,0,0,3,7,1922,1985,98122,47.6155,-122.306,1040,1319
7369,20141107T000000,295000.0,3,1.5,720,7450,1.0,0,1,1,5,1924,0,98126,47.584,-122.375,2600,7360
7370,20150421T000000,740000.0,3,1.5,1630,4080,1.5,0,0,4,8,1927,0,98115,47.6756,-122.308,1950,4080
7371,20150217T000000,323000.0,3,1.0,1590,7759,2.0,0,0,4,7,1912,1984,98065,47.5217,-121.819,1600,7200
7372,20150303T000000,713000.0,3,2.75,2310,1850,2.0,0,0,3,10,2011,0,98027,47.5304,-122.073,2340,2155
7373,20141105T000000,1070000.0,3,1.75,2320,6090,2.0,0,3,3,8,1939,0,98199,47.643,-122.412,3110,7052
7374,20141027T000000,460000.0,3,1.75,1660,9900,2.0,0,0,3,8,1978,0,98033,47.6704,-122.184,1720,6600
7375,20150407T000000,880000.0,3,1.75,2070,5000,1.5,0,0,3,8,1920,0,98144,47.5828,-122.291,2630,5000
7376,20150302T000000,585000.0,4,1.75,2500,7000,1.0,0,0,3,7,1947,0,98199,47.648,-122.386,1680,7000
7377,20140522T000000,249950.0,2,1.0,940,8532,1.0,0,0,4,7,1959,0,98166,47.4814,-122.343,1050,8100
7378,20141107T000000,450000.0,3,2.5,1990,3478,2.0,0,0,3,10,1990,0,98199,47.6361,-122.399,1710,6157
7379,20140926T000000,450000.0,3,2.5,2620,14096,2.0,0,0,4,9,1989,0,98042,47.3513,-122.1,3010,14096
7380,20150107T000000,1775000.0,4,3.25,3730,7071,3.0,0,2,3,11,1985,0,98109,47.6292,-122.355,3730,7680
7381,20140923T000000,350000.0,3,3.25,1600,1298,3.0,0,0,3,8,1999,0,98117,47.6954,-122.375,1600,1348
7382,20150325T000000,292500.0,3,2.5,2095,3438,2.0,0,0,3,7,2008,0,98002,47.3523,-122.213,1805,3402
7383,20140626T000000,879000.0,4,2.75,4230,31747,2.0,0,0,4,10,1985,0,98072,47.731,-122.132,4080,35576
7384,20140612T000000,1184000.0,4,2.5,3200,7500,1.5,0,1,5,8,1948,0,98115,47.6826,-122.274,2500,6500
7385,20150213T000000,584999.0,4,2.75,2050,17859,1.0,0,0,4,7,1967,0,98075,47.5945,-122.056,2960,20908
7386,20141120T000000,366000.0,4,2.75,2020,8093,1.0,0,0,5,7,1961,0,98133,47.7685,-122.332,1920,8089
7387,20150108T000000,987500.0,4,2.25,3270,15760,1.0,0,0,4,10,1974,0,98040,47.5295,-122.229,4100,15760
7388,20150323T000000,300000.0,3,1.0,1320,7200,1.0,0,0,4,7,1959,0,98056,47.5048,-122.19,1720,7249
7389,20150408T000000,299000.0,2,1.75,1270,7800,1.0,0,0,4,7,1981,0,98058,47.4438,-122.134,2020,8025
7390,20140714T000000,560000.0,4,1.75,1980,2700,1.5,0,0,3,8,1931,0,98115,47.6865,-122.32,1720,2910
7391,20140701T000000,695000.0,3,2.5,2620,51354,2.0,0,0,3,9,1998,0,98077,47.7211,-122.028,2620,37042
7392,20141205T000000,360000.0,4,1.75,1750,18810,1.0,0,0,3,7,1977,0,98059,47.4719,-122.074,1840,17424
7393,20140708T000000,183500.0,3,1.0,1040,8892,1.0,0,0,4,6,1958,0,98023,47.3273,-122.349,820,9000
7394,20140619T000000,311000.0,3,1.75,1900,3000,1.5,0,0,5,7,1903,0,98118,47.5255,-122.265,1130,6000
7395,20141021T000000,263000.0,3,1.75,1660,7210,1.0,0,0,4,7,1977,0,98032,47.3609,-122.274,2150,7350
7396,20150224T000000,269000.0,3,1.75,1530,7930,1.0,0,0,5,7,1986,0,98038,47.3609,-122.05,1610,7930
7397,20140606T000000,1600000.0,4,3.5,4280,9583,2.0,0,0,3,11,2005,0,98004,47.5979,-122.197,2360,10031
7398,20150303T000000,564000.0,4,2.5,2870,6658,2.0,0,0,3,8,2004,0,98065,47.5394,-121.878,2770,6658
7399,20140620T000000,425000.0,3,2.5,2540,5612,2.0,0,0,3,9,1999,0,98059,47.4965,-122.157,2380,6303
7400,20140709T000000,679000.0,4,2.75,2100,4480,1.5,0,0,4,7,1928,0,98105,47.6691,-122.294,2050,4480
7401,20140826T000000,410000.0,3,2.0,1740,9300,1.0,0,0,4,7,1952,0,98166,47.4526,-122.357,1540,9638
7402,20141020T000000,340000.0,4,2.5,2441,7316,2.0,0,0,3,8,2007,0,98023,47.3237,-122.337,2724,7357
7403,20150511T000000,360000.0,3,1.75,1810,7200,1.0,0,0,5,7,1959,0,98146,47.4993,-122.364,1950,8384
7404,20140520T000000,450000.0,3,1.5,2060,44866,1.0,0,0,3,8,1953,0,98077,47.7503,-122.051,2320,43995
7405,20150326T000000,552000.0,4,2.75,3160,8429,1.0,0,3,4,7,1982,0,98178,47.511,-122.251,1760,6780
7406,20140805T000000,294000.0,4,2.0,2930,12840,1.5,0,0,4,8,1965,0,98092,47.2957,-122.187,1960,10920
7407,20150313T000000,663500.0,2,1.0,1310,5200,1.0,0,0,3,7,1946,0,98115,47.6784,-122.304,1320,4794
7408,20140710T000000,1975000.0,6,4.5,4800,9097,2.0,0,0,3,10,2007,0,98112,47.6259,-122.291,2180,6037
7409,20141008T000000,175409.0,4,1.5,1450,5530,1.0,0,0,4,6,1969,0,98042,47.3613,-122.087,1060,5200
7410,20150123T000000,459000.0,4,3.0,1900,9077,2.0,0,0,3,7,1954,2015,98155,47.7684,-122.304,1900,12868
7411,20140514T000000,339950.0,3,1.0,1050,5402,1.5,0,0,4,7,1906,0,98144,47.5867,-122.311,1510,4685
7412,20141029T000000,393000.0,5,1.75,1610,15246,1.0,0,0,3,6,1936,0,98024,47.5654,-121.894,1410,10500
7413,20140627T000000,275500.0,2,1.0,720,11400,1.0,0,0,5,6,1951,0,98133,47.7641,-122.341,1690,8075
7414,20150413T000000,485000.0,3,1.0,1020,9835,1.0,0,0,5,7,1955,0,98006,47.5728,-122.179,1210,9622
7415,20140722T000000,250000.0,3,1.0,1250,7920,1.0,0,0,4,7,1960,0,98059,47.4853,-122.126,1440,9648
7416,20141030T000000,935100.0,4,3.5,3200,8049,1.0,0,0,3,8,1980,0,98005,47.5841,-122.172,1640,8506
7417,20150414T000000,245000.0,3,1.0,990,9599,1.0,0,0,4,6,1959,0,98002,47.2934,-122.215,1216,10364
7418,20150429T000000,670000.0,4,2.5,2850,25993,2.0,0,0,4,9,1989,0,98056,47.5318,-122.17,2480,12672
7419,20141212T000000,1393000.0,3,3.5,4240,21578,2.0,0,0,3,10,1994,0,98040,47.5614,-122.215,3120,16440
7420,20140820T000000,440000.0,4,1.75,2800,49149,1.0,0,0,4,7,1978,0,98027,47.4649,-122.034,2560,61419
7421,20141008T000000,1248000.0,2,2.5,2310,3313,2.0,0,0,3,9,2006,0,98119,47.6318,-122.365,2700,5670
7422,20140827T000000,203000.0,3,1.75,1490,8000,1.0,0,0,4,7,1978,0,98092,47.3187,-122.18,1540,8000
7423,20140901T000000,583000.0,4,2.5,1840,4011,2.0,0,0,3,9,2005,0,98052,47.6662,-122.083,2120,4011
7424,20150402T000000,575000.0,3,1.0,1740,9163,1.0,0,0,3,7,1954,0,98125,47.705,-122.299,1490,6509
7425,20140922T000000,2575000.0,4,3.5,3280,3800,2.0,0,0,3,11,2011,0,98112,47.6299,-122.28,2050,3800
7426,20150316T000000,1600000.0,5,3.5,4050,20925,2.0,0,3,3,10,1973,2005,98040,47.5348,-122.241,3880,18321
7427,20150416T000000,312500.0,4,2.5,2160,8755,2.0,0,0,3,7,1993,0,98030,47.3585,-122.195,1990,7971
7428,20140811T000000,455000.0,3,2.75,2720,31314,3.0,0,2,3,8,1986,0,98042,47.3689,-122.163,2290,15188
7429,20141125T000000,1310000.0,5,3.0,3650,16600,1.0,0,3,4,9,1978,0,98006,47.56,-122.144,3150,10400
7430,20150316T000000,605000.0,4,2.25,1750,6120,1.0,0,0,3,7,1962,0,98115,47.6958,-122.29,1350,6120
7431,20140718T000000,325000.0,3,2.25,2450,49658,1.0,0,0,3,7,1978,0,98045,47.486,-121.726,1340,121097
7432,20150427T000000,630000.0,3,1.75,1940,7306,1.0,0,0,3,8,1982,0,98052,47.6632,-122.153,2360,8865
7433,20150109T000000,928950.0,4,3.75,3280,6000,2.0,0,0,3,9,2014,0,98006,47.554,-122.19,2900,10108
7434,20141010T000000,489950.0,3,1.75,2480,10804,1.0,0,0,3,8,1976,0,98177,47.7721,-122.367,2480,10400
7435,20150415T000000,550000.0,3,2.25,2120,18255,1.0,0,0,3,8,1984,0,98074,47.6279,-122.037,2120,12997
7436,20140805T000000,237000.0,3,2.0,1710,7920,1.0,0,0,3,8,1968,0,98003,47.3473,-122.305,1760,8120
7437,20140807T000000,390000.0,3,2.5,1690,10113,1.0,0,0,3,7,1991,0,98028,47.7381,-122.223,1690,10113
7438,20140528T000000,665000.0,3,2.5,2190,10370,2.0,0,0,3,9,1987,0,98074,47.6218,-122.03,2470,10472
7439,20150210T000000,277000.0,4,3.0,1960,5160,1.0,0,0,3,7,2001,0,98106,47.5313,-122.36,1960,5160
7440,20140612T000000,545000.0,3,1.0,1510,5000,1.5,0,0,3,7,1909,0,98105,47.6708,-122.297,1680,4000
7441,20150407T000000,615000.0,3,2.5,1490,1410,2.0,0,0,3,10,2008,0,98199,47.6478,-122.383,1490,1715
7442,20150415T000000,343000.0,3,1.75,2210,7920,1.0,0,0,3,7,1966,0,98178,47.4968,-122.237,2220,7920
7443,20140730T000000,597000.0,4,2.5,2340,7877,2.0,0,0,3,9,2004,0,98125,47.73,-122.315,1920,9116
7444,20140715T000000,600000.0,3,1.0,940,19000,1.0,0,0,3,6,1945,0,98004,47.5828,-122.19,2280,19000
7445,20150313T000000,479000.0,3,1.75,1470,6018,1.0,0,0,3,8,1987,0,98074,47.6171,-122.044,1720,6584
7446,20141216T000000,292000.0,3,1.75,1650,14633,1.0,0,0,4,7,1958,0,98056,47.4984,-122.176,1370,12495
7447,20140912T000000,265000.0,3,1.5,1400,6527,1.0,0,0,3,7,1957,0,98166,47.4535,-122.358,1690,7597
7448,20150420T000000,623000.0,4,2.5,2710,49044,2.0,0,0,3,9,1988,0,98077,47.774,-122.08,2560,38190
7449,20140514T000000,486000.0,4,2.5,2150,39449,1.0,0,0,3,7,1978,0,98024,47.5531,-121.892,2010,35717
7450,20140615T000000,520500.0,3,2.0,1900,8100,1.0,0,0,4,7,1940,0,98115,47.6997,-122.319,1400,6380
7451,20140520T000000,1300000.0,4,3.5,4380,74052,1.0,0,0,3,11,2001,0,98053,47.6587,-122.009,5170,62291
7452,20140924T000000,825000.0,4,1.0,2290,6300,1.5,0,4,4,7,1921,0,98144,47.5917,-122.29,2390,6300
7453,20140928T000000,259900.0,3,1.75,1690,7953,1.0,0,0,3,7,1986,0,98030,47.3556,-122.175,1680,7425
7454,20150402T000000,1170000.0,5,2.75,3090,12031,1.0,0,0,5,9,1968,0,98040,47.5342,-122.226,2280,10800
7455,20140923T000000,245000.0,2,1.0,1120,5650,1.0,0,1,3,6,1904,0,98118,47.5155,-122.255,2160,6480
7456,20150320T000000,830200.0,3,2.5,2680,4990,1.0,0,0,5,8,1951,0,98199,47.6538,-122.393,2320,6000
7457,20140623T000000,650000.0,4,2.5,2400,7351,2.0,0,0,3,9,1990,0,98029,47.5707,-122.022,2330,7756
7458,20150122T000000,305000.0,4,2.0,1610,6250,1.0,0,0,4,7,1952,0,98118,47.5293,-122.271,1310,6000
7459,20150305T000000,599000.0,5,2.5,3470,12003,2.0,0,0,3,8,1978,0,98074,47.624,-122.048,2220,12283
7460,20140926T000000,272000.0,4,2.5,2070,6175,2.0,0,0,3,8,1993,0,98092,47.3262,-122.174,1940,6175
7461,20141113T000000,415000.0,3,2.5,2420,10733,2.0,0,0,3,8,1996,0,98038,47.3835,-122.035,1950,8534
7462,20141121T000000,319000.0,4,2.25,2380,7400,1.0,0,0,4,8,1979,0,98042,47.3555,-122.149,1940,7400
7463,20140724T000000,425000.0,4,1.75,2120,15920,1.0,0,0,4,7,1960,0,98028,47.771,-122.258,2200,12580
7464,20150428T000000,297500.0,4,2.5,2190,8100,1.0,0,0,4,8,1978,0,98023,47.3131,-122.392,2100,8840
7465,20140527T000000,725000.0,4,2.5,2740,12899,2.0,0,0,4,10,1990,0,98075,47.5811,-122.028,2830,9453
7466,20150107T000000,325000.0,3,2.5,1830,7585,2.0,0,0,4,8,1995,0,98042,47.3893,-122.154,2070,7585
7467,20140805T000000,460000.0,3,1.75,1370,8467,1.0,0,0,4,7,1972,0,98052,47.6644,-122.145,1650,8472
7468,20150217T000000,396480.0,3,1.0,1000,10800,1.0,0,0,3,7,1959,0,98027,47.52,-122.03,1140,16846
7469,20150305T000000,1025000.0,3,1.0,2050,4800,2.0,0,0,3,8,1922,0,98112,47.6315,-122.311,2220,4800
7470,20141120T000000,370000.0,3,2.75,1750,9166,1.0,0,0,4,7,1979,0,98155,47.7696,-122.325,1810,8760
7471,20150416T000000,260656.0,3,1.0,1620,13803,1.0,0,0,4,6,1969,0,98038,47.3631,-122.028,1260,10370
7472,20140715T000000,431000.0,3,2.5,1710,12677,2.0,0,0,3,8,1996,0,98028,47.75,-122.234,1610,12160
7473,20150113T000000,320000.0,3,1.0,1060,5000,1.0,0,0,3,7,1958,0,98106,47.5294,-122.354,1220,4600
7474,20140519T000000,296500.0,3,2.75,2170,7900,1.0,0,0,4,8,1978,0,98032,47.362,-122.277,2170,7700
7475,20150309T000000,679000.0,4,2.5,3080,8451,1.0,0,0,3,7,1969,0,98052,47.674,-122.154,1550,8125
7476,20140801T000000,359000.0,3,3.0,1320,1071,2.0,0,0,3,7,2003,0,98144,47.5942,-122.296,1780,7715
7477,20150402T000000,330000.0,4,3.0,1920,12040,1.0,0,0,3,7,1962,0,98168,47.4805,-122.301,1530,10230
7478,20140516T000000,350000.0,4,2.5,2440,4000,2.0,0,0,3,7,2009,0,98038,47.3841,-122.036,2410,4502
7479,20141022T000000,242000.0,3,1.5,1640,8922,1.0,0,0,4,7,1963,0,98146,47.495,-122.342,1540,9040
7480,20150326T000000,692500.0,3,2.5,2420,198198,2.0,0,0,3,9,1997,0,98077,47.772,-122.022,2780,179467
7481,20140630T000000,441000.0,2,1.5,1190,3400,1.0,0,0,3,7,1919,0,98115,47.6726,-122.32,1410,3150
7482,20141212T000000,765000.0,4,2.5,2910,15016,2.0,0,0,3,10,1990,0,98052,47.69,-122.097,2870,13992
7483,20140903T000000,375000.0,2,1.0,1010,4050,1.0,0,0,3,7,1950,0,98116,47.5838,-122.382,2310,5000
7484,20150326T000000,365000.0,3,1.75,2080,7800,1.0,0,0,5,7,1955,0,98166,47.4536,-122.355,1770,7860
7485,20140908T000000,580000.0,2,1.5,1990,6000,1.0,0,0,3,6,1944,0,98199,47.6521,-122.398,1350,6000
7486,20150410T000000,1605000.0,4,3.5,3920,19088,1.0,0,1,3,10,2005,0,98040,47.576,-122.214,3800,13749
7487,20150219T000000,841000.0,4,2.5,3080,13870,2.0,0,0,4,9,1981,0,98007,47.6197,-122.149,2920,12221
7488,20150421T000000,515000.0,5,3.0,2670,11761,1.0,0,0,3,7,1981,0,98052,47.6895,-122.129,2580,10703
7489,20141024T000000,565000.0,5,2.5,4320,107157,1.0,0,0,4,8,1967,0,98038,47.4009,-122.059,2480,107157
7490,20141215T000000,365000.0,2,1.5,1200,6380,1.0,0,0,3,7,1929,0,98115,47.697,-122.319,1290,6598
7491,20140707T000000,295000.0,3,1.5,1640,7222,2.0,0,0,4,7,1908,0,98108,47.5215,-122.33,1240,5100
7492,20140630T000000,406500.0,2,1.0,870,5750,1.0,0,0,4,7,1947,0,98116,47.5637,-122.395,1100,5750
